;Wavenumber;10.12.D;10.12.G;10.13.G;12.1.D;12.1.G;12.4.D;12.4.G;12.5.D;12.5.G
256;3744,0;99,682957;96,943926;99,490644;99,881797;97,0748;102,099406;97,456485;99,9844;98,759922
257;3743,0;99,668018;96,84467;99,472632;99,837814;97,006014;102,17347;97,330533;99,957757;98,708381
258;3742,0;99,698029;96,753942;99,471256;99,851551;96,924805;102,267973;97,239151;99,970739;98,694338
259;3741,0;99,748357;96,74625;99,498296;99,882122;96,883028;102,277403;97,204592;99,973248;98,717671
260;3740,0;99,78708;96,785342;99,55471;99,890058;96,875997;102,204894;97,191491;99,938278;98,750522
261;3739,0;99,830331;96,80357;99,625214;99,889051;96,879592;102,144078;97,174736;99,902952;98,769546
262;3738,0;99,89945;96,785567;99,681773;99,900617;96,881095;102,144557;97,158326;99,904308;98,76689
263;3737,0;99,970539;96,767354;99,700046;99,92205;96,873633;102,165374;97,147931;99,934612;98,747736
264;3736,0;99,992875;96,777935;99,68568;99,942201;96,854444;102,15581;97,151837;99,962128;98,735088
265;3735,0;99,9615;96,816176;99,673161;99,969102;96,845305;102,137102;97,19895;99,983869;98,759462
266;3734,0;99,928114;96,870136;99,683585;100,015552;96,875119;102,161262;97,302565;100,024648;98,824177
267;3733,0;99,928179;96,927162;99,698497;100,068923;96,93325;102,221308;97,41057;100,083425;98,890192
268;3732,0;99,946487;96,957875;99,688194;100,102994;96,965111;102,267959;97,44063;100,125319;98,910308
269;3731,0;99,961347;96,934752;99,651218;100,114059;96,932606;102,287351;97,371994;100,13292;98,873056
270;3730,0;99,971609;96,871889;99,611592;100,120557;96,858927;102,297149;97,263466;100,119873;98,803564
271;3729,0;99,979883;96,809801;99,593291;100,134951;96,798244;102,30561;97,183098;100,099308;98,732604
272;3728,0;99,984027;96,771439;99,609013;100,154893;96,783248;102,310151;97,151301;100,071589;98,677938
273;3727,0;99,98736;96,752138;99,656281;100,171284;96,810202;102,312441;97,15207;100,03916;98,648828
274;3726,0;99,999543;96,743591;99,717393;100,175322;96,857476;102,322529;97,180003;100,016638;98,656196
275;3725,0;100,026219;96,756757;99,771852;100,166168;96,909215;102,351611;97,248905;100,021021;98,706801
276;3724,0;100,055123;96,810627;99,81024;100,145449;96,956977;102,389545;97,349003;100,046357;98,787958
277;3723,0;100,064297;96,896148;99,833409;100,112763;96,988985;102,411042;97,433448;100,062782;98,868712
278;3722,0;100,044739;96,975126;99,844107;100,070856;96,995269;102,402302;97,456966;100,046996;98,918722
279;3721,0;100,005138;97,019393;99,844326;100,028955;96,979267;102,369211;97,417159;100,001622;98,928892
280;3720,0;99,9563;97,035823;99,837646;99,997663;96,956128;102,325409;97,348456;99,945;98,913086
281;3719,0;99,896579;97,046006;99,829459;99,975035;96,938877;102,276862;97,282397;99,887907;98,892609
282;3718,0;99,822909;97,056386;99,823835;99,946521;96,932102;102,220149;97,226994;99,827875;98,880315
283;3717,0;99,747519;97,053416;99,821131;99,900197;96,933986;102,150864;97,181478;99,762086;98,878797
284;3716,0;99,695734;97,02562;99,820021;99,841364;96,943024;102,076077;97,159421;99,701465;98,887915
285;3715,0;99,686975;96,982632;99,821739;99,791618;96,958377;102,011475;97,177953;99,668084;98,903847
286;3714,0;99,725326;96,940449;99,829562;99,777365;96,970372;101,980765;97,230693;99,684379;98,914541
287;3713,0;99,799518;96,904849;99,842496;99,807121;96,966862;102,00057;97,284161;99,754523;98,904236
288;3712,0;99,879069;96,875121;99,850472;99,848263;96,95225;102,048453;97,305036;99,842896;98,867808
289;3711,0;99,93086;96,852995;99,839339;99,853127;96,94413;102,079446;97,290298;99,896118;98,816961
290;3710,0;99,947346;96,847463;99,803365;99,816298;96,951428;102,080182;97,265317;99,89784;98,768663
291;3709,0;99,936633;96,866272;99,751108;99,774959;96,966275;102,067325;97,253983;99,871341;98,733298
292;3708,0;99,90372;96,90221;99,702192;99,762967;96,975036;102,056685;97,259103;99,842122;98,71477
293;3707,0;99,858836;96,936016;99,675911;99,784922;96,96938;102,053782;97,270941;99,824425;98,715254
294;3706,0;99,822992;96,951935;99,675651;99,824665;96,949564;102,058733;97,282546;99,82451;98,73549
295;3705,0;99,812436;96,950298;99,689987;99,862465;96,921644;102,066914;97,291523;99,838695;98,770458
296;3704,0;99,825072;96,943723;99,71067;99,886943;96,893029;102,07063;97,291427;99,851195;98,806477
297;3703,0;99,840909;96,945084;99,739886;99,896424;96,873168;102,063041;97,274573;99,842842;98,828549
298;3702,0;99,840169;96,953525;99,778517;99,897026;96,872108;102,043258;97,244275;99,809189;98,831278
299;3701,0;99,826197;96,949265;99,815417;99,90151;96,889042;102,025875;97,217377;99,770799;98,821996
300;3700,0;99,824215;96,916953;99,834255;99,922415;96,911882;102,030425;97,213525;99,755349;98,81245
301;3699,0;99,845518;96,871454;99,83053;99,952603;96,930937;102,050838;97,237976;99,763594;98,809114
302;3698,0;99,869183;96,845071;99,817539;99,964921;96,943606;102,056238;97,270526;99,767303;98,810203
303;3697,0;99,867245;96,851702;99,813515;99,944447;96,949656;102,029191;97,27705;99,746153;98,811397
304;3696,0;99,834745;96,871437;99,821724;99,909333;96,949259;101,98812;97,240435;99,714351;98,812688
305;3695,0;99,787857;96,875783;99,827647;99,888258;96,946394;101,96328;97,174336;99,701744;98,815026
306;3694,0;99,736871;96,858994;99,815843;99,881303;96,946908;101,957282;97,10739;99,71453;98,814117
307;3693,0;99,676132;96,837304;99,7875;99,859366;96,954468;101,948929;97,069443;99,72814;98,806336
308;3692,0;99,600944;96,834565;99,764101;99,801856;96,977683;101,924986;97,092565;99,716376;98,802201
309;3691,0;99,525937;96,871281;99,77193;99,725042;97,034708;101,889503;97,198768;99,675445;98,823667
310;3690,0;99,479327;96,950269;99,815424;99,665167;97,132558;101,851492;97,364963;99,622469;98,877425
311;3689,0;99,478834;97,041297;99,865827;99,637523;97,236312;101,820529;97,514387;99,579552;98,936375
312;3688,0;99,525711;97,096045;99,886944;99,634481;97,286639;101,821552;97,579888;99,56575;98,968368
313;3687,0;99,609612;97,097406;99,869045;99,649047;97,261771;101,868646;97,564825;99,585825;98,972123
314;3686,0;99,699133;97,070083;99,832612;99,666688;97,192243;101,928291;97,512924;99,614591;98,964208
315;3685,0;99,751829;97,036445;99,803754;99,663739;97,114579;101,953563;97,447964;99,616371;98,950154
316;3684,0;99,753156;96,995651;99,790568;99,640193;97,044755;101,939505;97,369884;99,584167;98,924134
317;3683,0;99,72797;96,947418;99,78623;99,625197;96,991063;101,917712;97,286341;99,543001;98,885666
318;3682,0;99,705165;96,911787;99,785706;99,640315;96,966881;101,904366;97,221828;99,512857;98,845445
319;3681,0;99,678366;96,913478;99,790619;99,667137;96,980564;101,872411;97,187986;99,480728;98,814449
320;3680,0;99,61902;96,947662;99,804355;99,665275;97,017841;101,791865;97,17089;99,423247;98,797952
321;3679,0;99,531281;96,983779;99,826653;99,625369;97,053527;101,692129;97,165228;99,358452;98,801433
322;3678,0;99,46781;97,00321;99,849721;99,585101;97,075064;101,64707;97,189682;99,346033;98,827155
323;3677,0;99,479201;97,016868;99,859525;99,588358;97,088055;101,692876;97,253051;99,418431;98,859313
324;3676,0;99,532995;97,035969;99,844415;99,6187;97,099859;101,760812;97,31859;99,51086;98,870092
325;3675,0;99,546516;97,02575;99,804287;99,6196;97,096136;101,779208;97,346993;99,528595;98,859483
326;3674,0;99,521138;96,964481;99,747699;99,596445;97,071457;101,790873;97,365132;99,488938;98,860056
327;3673,0;99,495238;96,913186;99,684468;99,583594;97,060018;101,816634;97,422791;99,454888;98,888044
328;3672,0;99,460011;96,919963;99,631637;99,575428;97,07659;101,814096;97,501946;99,431981;98,917403
329;3671,0;99,410329;96,960714;99,615632;99,563604;97,096358;101,777754;97,534481;99,408289;98,914657
330;3670,0;99,364341;96,994058;99,646317;99,553462;97,099226;101,724657;97,496079;99,373721;98,889882
331;3669,0;99,352159;96,99863;99,700304;99,557567;97,084811;101,68876;97,441249;99,327849;98,887399
332;3668,0;99,401122;96,989933;99,741666;99,592877;97,064106;101,702609;97,423069;99,289282;98,921273
333;3667,0;99,491945;96,994807;99,752629;99,64838;97,043626;101,737466;97,429827;99,25304;98,957884
334;3666,0;99,578312;97,005708;99,74662;99,688683;97,015689;101,75381;97,417801;99,200093;98,958237
335;3665,0;99,636459;97,000619;99,750341;99,690503;96,97511;101,747098;97,367991;99,137936;98,916263
336;3664,0;99,667987;96,977287;99,773341;99,657326;96,931103;101,724172;97,302427;99,091874;98,860054
337;3663,0;99,67977;96,949704;99,802269;99,610014;96,897931;101,68893;97,253753;99,077041;98,821609
338;3662,0;99,675289;96,927796;99,816216;99,569054;96,880727;101,648896;97,232229;99,085882;98,808979
339;3661,0;99,658498;96,911146;99,803664;99,542339;96,873114;101,618074;97,22564;99,097861;98,807794
340;3660,0;99,635397;96,899113;99,771152;99,525666;96,86646;101,610067;97,225632;99,097681;98,804187
341;3659,0;99,607818;96,90267;99,737815;99,510955;96,86163;101,625869;97,238235;99,080801;98,795363
342;3658,0;99,56713;96,935813;99,722347;99,490398;96,868209;101,646117;97,266841;99,042675;98,782563
343;3657,0;99,505833;96,994292;99,731961;99,460666;96,894578;101,64471;97,294742;98,976935;98,764192
344;3656,0;99,434323;97,042564;99,758368;99,426961;96,931526;101,618372;97,297176;98,89111;98,743629
345;3655,0;99,382884;97,046405;99,784839;99,406704;96,962295;101,600454;97,278706;98,819527;98,736864
346;3654,0;99,363622;97,017733;99,79704;99,404906;96,986948;101,605141;97,270265;98,790497;98,756924
347;3653,0;99,349385;96,986741;99,786928;99,398625;97,007884;101,604793;97,287131;98,792368;98,794118
348;3652,0;99,316445;96,954727;99,75145;99,370514;97,005514;101,578357;97,307975;98,793181;98,818361
349;3651,0;99,282223;96,908144;99,694628;99,336615;96,964028;101,527672;97,305319;98,769309;98,809277
350;3650,0;99,276223;96,857955;99,634935;99,325245;96,915542;101,457937;97,286907;98,712699;98,786678
351;3649,0;99,294565;96,828751;99,596707;99,340824;96,914702;101,392197;97,283292;98,637093;98,788049
352;3648,0;99,313941;96,82874;99,58324;99,359889;96,96768;101,367328;97,299746;98,572058;98,814666
353;3647,0;99,322064;96,847995;99,574372;99,358848;97,024954;101,384956;97,314885;98,532299;98,836712
354;3646,0;99,320626;96,874012;99,558976;99,335732;97,040009;101,411832;97,31505;98,508044;98,837245
355;3645,0;99,31876;96,901636;99,549973;99,303083;97,005083;101,420873;97,303731;98,482133;98,823577
356;3644,0;99,324379;96,929294;99,559034;99,273733;96,943986;101,409723;97,289236;98,441048;98,80995
357;3643,0;99,336652;96,950614;99,581863;99,254798;96,887878;101,392892;97,275953;98,37876;98,803394
358;3642,0;99,34708;96,957925;99,611509;99,248223;96,856939;101,385816;97,26852;98,302621;98,802998
359;3641,0;99,34733;96,951343;99,644016;99,251555;96,852866;101,390412;97,273038;98,231761;98,804502
360;3640,0;99,335712;96,938099;99,673656;99,258649;96,864566;101,394414;97,290049;98,183012;98,8017
361;3639,0;99,317145;96,921158;99,694667;99,262691;96,879847;101,383403;97,307978;98,158167;98,786764
362;3638,0;99,302926;96,892558;99,707677;99,263473;96,89106;101,36202;97,313962;98,149347;98,757252
363;3637,0;99,304002;96,851921;99,719367;99,267352;96,898213;101,350864;97,307988;98,149518;98,720473
364;3636,0;99,310986;96,820857;99,732752;99,270694;96,905715;101,352993;97,294206;98,145046;98,685572
365;3635,0;99,28882;96,823051;99,74026;99,251544;96,915989;101,340732;97,264978;98,110362;98,654419
366;3634,0;99,208839;96,850832;99,731174;99,190986;96,927715;101,29067;97,213026;98,029943;98,629141
367;3633,0;99,089183;96,871152;99,706553;99,103194;96,943636;101,222235;97,165259;97,926761;98,626914
368;3632,0;98,988072;96,867869;99,683022;99,030069;96,972416;101,176285;97,178157;97,849971;98,672258
369;3631,0;98,958626;96,857642;99,679877;99,007035;97,012295;101,169656;97,283616;97,831428;98,765868
370;3630,0;98,996299;96,874851;99,697678;99,024564;97,046324;101,170919;97,432495;97,849568;98,859231
371;3629,0;99,023362;96,927747;99,711946;99,021699;97,057165;101,12976;97,513579;97,83708;98,886828
372;3628,0;98,996543;96,965982;99,702398;98,972893;97,035895;101,075345;97,479893;97,772181;98,844697
373;3627,0;98,972368;96,963124;99,67622;98,931201;96,998814;101,075287;97,399694;97,710115;98,78736
374;3626,0;98,984541;96,953661;99,653357;98,92866;96,975714;101,098659;97,344985;97,674225;98,750717
375;3625,0;98,999045;96,952028;99,653319;98,942351;96,969582;101,090086;97,318969;97,637829;98,730075
376;3624,0;98,981841;96,943193;99,684561;98,95012;96,963893;101,062351;97,292156;97,588572;98,711622
377;3623,0;98,930058;96,927024;99,732565;98,948758;96,950472;101,052062;97,255518;97,531015;98,694995
378;3622,0;98,864614;96,922206;99,771466;98,940121;96,931813;101,066048;97,227792;97,464678;98,687489
379;3621,0;98,810329;96,935662;99,777811;98,920707;96,909156;101,074127;97,223725;97,38153;98,688341
380;3620,0;98,778081;96,947242;99,742399;98,884852;96,882701;101,04008;97,23291;97,281972;98,689438
381;3619,0;98,761115;96,933655;99,683264;98,835767;96,86025;100,961907;97,233859;97,187554;98,689134
382;3618,0;98,751673;96,898554;99,633811;98,791288;96,852241;100,879543;97,223353;97,129547;98,694637
383;3617,0;98,744063;96,868978;99,612324;98,766473;96,862633;100,828518;97,220654;97,117546;98,709389
384;3616,0;98,721932;96,862473;99,611682;98,751751;96,885591;100,805594;97,241365;97,123597;98,724746
385;3615,0;98,66842;96,868416;99,613945;98,720528;96,908513;100,786969;97,2764;97,105525;98,725846
386;3614,0;98,586921;96,863832;99,606498;98,654424;96,922741;100,751335;97,301424;97,039525;98,707537
387;3613,0;98,502552;96,840581;99,592198;98,560163;96,931024;100,694779;97,305263;96,935134;98,683735
388;3612,0;98,443564;96,816432;99,585735;98,468096;96,941151;100,632906;97,302946;96,825612;98,677281
389;3611,0;98,420039;96,819137;99,597169;98,412416;96,953092;100,582719;97,31599;96,739153;98,699191
390;3610,0;98,41972;96,857793;99,623458;98,405952;96,956097;100,546552;97,343917;96,677716;98,739209
391;3609,0;98,422481;96,911362;99,652267;98,430272;96,943643;100,516646;97,36331;96,622404;98,776657
392;3608,0;98,415129;96,94964;99,670161;98,451198;96,92856;100,486967;97,353874;96,554755;98,800721
393;3607,0;98,396336;96,96134;99,671504;98,445988;96,931405;100,458147;97,319948;96,473307;98,817834
394;3606,0;98,368214;96,95881;99,663523;98,410462;96,95701;100,424968;97,283261;96,386883;98,838348
395;3605,0;98,325381;96,95891;99,663165;98,343757;96,989577;100,368185;97,260856;96,296307;98,861813
396;3604,0;98,263335;96,96915;99,686314;98,246231;97,007161;100,274844;97,255757;96,196911;98,876147
397;3603,0;98,190864;96,990814;99,732215;98,13429;96,999658;100,158394;97,261752;96,093532;98,867404
398;3602,0;98,126727;97,019083;99,779388;98,044805;96,971954;100,054498;97,270576;96,001867;98,831868
399;3601,0;98,084979;97,038934;99,804363;98,011033;96,935484;99,996931;97,276345;95,933707;98,783775
400;3600,0;98,064218;97,033274;99,802568;98,031445;96,900249;99,990595;97,281298;95,883702;98,75145
401;3599,0;98,049269;97,003054;99,787459;98,069996;96,874962;100,006169;97,29126;95,833987;98,756553
402;3598,0;98,022899;96,967173;99,771552;98,089074;96,862726;100,002687;97,303503;95,770918;98,792974
403;3597,0;97,980988;96,939235;99,753567;98,078053;96,856914;99,963451;97,307083;95,697654;98,829232
404;3596,0;97,930456;96,918026;99,723245;98,044539;96,848104;99,899452;97,296146;95,624624;98,836457
405;3595,0;97,87566;96,902522;99,675875;97,989646;96,837641;99,823875;97,276537;95,55048;98,814374
406;3594,0;97,811712;96,900738;99,619519;97,901312;96,836154;99,737618;97,256378;95,463013;98,786852
407;3593,0;97,737154;96,918686;99,568457;97,775551;96,851185;99,64559;97,236426;95,361504;98,770952
408;3592,0;97,66116;96,948783;99,535618;97,629633;96,879627;99,563586;97,213626;95,26311;98,760893
409;3591,0;97,598087;96,969848;99,532207;97,496195;96,910108;99,510726;97,193015;95,187995;98,744327
410;3590,0;97,554307;96,965019;99,567002;97,407873;96,932209;99,490613;97,189774;95,140295;98,725519
411;3589,0;97,519025;96,938757;99,636123;97,38219;96,944958;99,478811;97,217091;95,099788;98,726387
412;3588,0;97,469272;96,91241;99,711009;97,406749;96,956373;99,439135;97,266879;95,035443;98,759451
413;3587,0;97,399179;96,894963;99,746915;97,447913;96,968079;99,368667;97,308782;94,940996;98,804
414;3586,0;97,333661;96,875827;99,716543;97,479097;96,968856;99,302409;97,316965;94,846662;98,824422
415;3585,0;97,292041;96,84932;99,634647;97,488053;96,948544;99,25795;97,290196;94,778594;98,807401
416;3584,0;97,260863;96,821879;99,551136;97,462627;96,907068;99,216557;97,245342;94,730496;98,768841
417;3583,0;97,213945;96,802604;99,515562;97,391009;96,853924;99,156059;97,205572;94,683872;98,735052
418;3582,0;97,13974;96,798689;99,538183;97,277427;96,805947;99,070112;97,190206;94,630229;98,721364
419;3581,0;97,049786;96,814447;99,590307;97,148446;96,781737;98,967295;97,202585;94,569016;98,722909
420;3580,0;96,968284;96,849099;99,637531;97,037995;96,791772;98,864387;97,226676;94,493748;98,722386
421;3579,0;96,913158;96,8956;99,663776;96,965822;96,832452;98,777642;97,2418;94,389876;98,707579
422;3578,0;96,882116;96,939266;99,66875;96,927504;96,886307;98,711424;97,23994;94,250781;98,681162
423;3577,0;96,856473;96,960684;99,654425;96,902269;96,930673;98,656313;97,227716;94,093379;98,654455
424;3576,0;96,815427;96,948717;99,623035;96,865697;96,950862;98,596679;97,214024;93,94822;98,634914
425;3575,0;96,748207;96,914119;99,58748;96,801145;96,948744;98,522268;97,202005;93,83105;98,621802
426;3574,0;96,65652;96,88551;99,573995;96,707574;96,93792;98,434283;97,194035;93,730576;98,613424
427;3573,0;96,55045;96,884074;99,604679;96,598908;96,929342;98,343008;97,197442;93,62748;98,615038
428;3572,0;96,443954;96,903143;99,676544;96,492906;96,92341;98,261893;97,2201;93,518944;98,637579
429;3571,0;96,350579;96,913678;99,759267;96,398491;96,915003;98,202185;97,261487;93,419082;98,688596
430;3570,0;96,276731;96,890773;99,813568;96,313972;96,903634;98,168129;97,310159;93,339727;98,763182
431;3569,0;96,212699;96,840771;99,817328;96,235152;96,896296;98,144432;97,350855;93,272728;98,840612
432;3568,0;96,134014;96,801935;99,782687;96,162867;96,898579;98,094183;97,380018;93,192881;98,894688
433;3567,0;96,026168;96,808137;99,74273;96,101828;96,904941;97,989768;97,410699;93,08347;98,912873
434;3566,0;95,910039;96,852059;99,713659;96,054578;96,905117;97,850996;97,452397;92,958389;98,901126
435;3565,0;95,819474;96,900452;99,682242;96,017343;96,900807;97,722037;97,490739;92,844748;98,867774
436;3564,0;95,757945;96,926529;99,635547;95,978603;96,902569;97,621498;97,494071;92,749599;98,815125
437;3563,0;95,699756;96,922;99,584463;95,924471;96,91325;97,535605;97,443007;92,659248;98,750368
438;3562,0;95,624076;96,895215;99,548385;95,851415;96,92336;97,443663;97,353944;92,56139;98,693978
439;3561,0;95,537693;96,863523;99,532703;95,773232;96,922458;97,34421;97,272582;92,460063;98,667189
440;3560,0;95,466622;96,84186;99,529914;95,709005;96,910674;97,26177;97,236402;92,372909;98,670053
441;3559,0;95,424852;96,837665;99,532683;95,661371;96,896757;97,218804;97,244142;92,310705;98,680856
442;3558,0;95,393935;96,853817;99,542712;95,609642;96,888498;97,200814;97,264347;92,259242;98,681007
443;3557,0;95,33875;96,88847;99,568154;95,528162;96,888091;97,161502;97,271914;92,188171;98,675543
444;3556,0;95,242273;96,928851;99,611179;95,410938;96,895741;97,068224;97,271142;92,079771;98,684305
