;Wavenumber;Abs
917;3083,0;88,23352
918;3082,0;88,2408
919;3081,0;88,264994
920;3080,0;88,304084
921;3079,0;88,350376
922;3078,0;88,394917
923;3077,0;88,431036
924;3076,0;88,457412
925;3075,0;88,477405
926;3074,0;88,495026
927;3073,0;88,513715
928;3072,0;88,538352
929;3071,0;88,572589
930;3070,0;88,610852
931;3069,0;88,637161
932;3068,0;88,636804
933;3067,0;88,608787
934;3066,0;88,565428
935;3065,0;88,523047
936;3064,0;88,495184
937;3063,0;88,488063
938;3062,0;88,494148
939;3061,0;88,491789
940;3060,0;88,460565
941;3059,0;88,401937
942;3058,0;88,341833
943;3057,0;88,30969
944;3056,0;88,315593
945;3055,0;88,346427
946;3054,0;88,378358
947;3053,0;88,390374
948;3052,0;88,372719
949;3051,0;88,332583
950;3050,0;88,29316
951;3049,0;88,279466
952;3048,0;88,298222
953;3047,0;88,331384
954;3046,0;88,351314
955;3045,0;88,340449
956;3044,0;88,295288
957;3043,0;88,217822
958;3042,0;88,111971
959;3041,0;87,987981
960;3040,0;87,860381
961;3039,0;87,73517
962;3038,0;87,602853
963;3037,0;87,449004
964;3036,0;87,269947
965;3035,0;87,075902
966;3034,0;86,883442
967;3033,0;86,709714
968;3032,0;86,570015
969;3031,0;86,474133
970;3030,0;86,424683
971;3029,0;86,421046
972;3028,0;86,460821
973;3027,0;86,533087
974;3026,0;86,616511
975;3025,0;86,693953
976;3024,0;86,766713
977;3023,0;86,843328
978;3022,0;86,91364
979;3021,0;86,946627
980;3020,0;86,921538
981;3019,0;86,856238
982;3018,0;86,798624
983;3017,0;86,791125
984;3016,0;86,84357
985;3015,0;86,933287
986;3014,0;87,025097
987;3013,0;87,092994
988;3012,0;87,129569
989;3011,0;87,139221
990;3010,0;87,125454
991;3009,0;87,087073
992;3008,0;87,025078
993;3007,0;86,94911
994;3006,0;86,876023
995;3005,0;86,823242
996;3004,0;86,801138
997;3003,0;86,8074
998;3002,0;86,829562
999;3001,0;86,856719
1000;3000,0;86,887936
1001;2999,0;86,925849
1002;2998,0;86,96551
1003;2997,0;86,996557
1004;2996,0;87,015092
1005;2995,0;87,025505
1006;2994,0;87,029665
1007;2993,0;87,021897
1008;2992,0;86,997363
1009;2991,0;86,960192
1010;2990,0;86,92134
1011;2989,0;86,892236
1012;2988,0;86,879942
1013;2987,0;86,882839
1014;2986,0;86,89099
1015;2985,0;86,895862
1016;2984,0;86,897988
1017;2983,0;86,897636
1018;2982,0;86,879285
1019;2981,0;86,814581
1020;2980,0;86,682375
1021;2979,0;86,479047
1022;2978,0;86,207054
1023;2977,0;85,854877
1024;2976,0;85,379284
1025;2975,0;84,703866
1026;2974,0;83,769681
1027;2973,0;82,642557
1028;2972,0;81,579828
1029;2971,0;80,930468
1030;2970,0;80,899102
1031;2969,0;81,384534
1032;2968,0;82,059695
1033;2967,0;82,611173
1034;2966,0;82,908166
1035;2965,0;82,979519
1036;2964,0;82,89636
1037;2963,0;82,701548
1038;2962,0;82,414621
1039;2961,0;82,057283
1040;2960,0;81,660452
1041;2959,0;81,255994
1042;2958,0;80,8637
1043;2957,0;80,483701
1044;2956,0;80,104278
1045;2955,0;79,720294
1046;2954,0;79,341016
1047;2953,0;78,979086
1048;2952,0;78,639232
1049;2951,0;78,32187
1050;2950,0;78,031726
1051;2949,0;77,776537
1052;2948,0;77,559877
1053;2947,0;77,380349
1054;2946,0;77,236687
1055;2945,0;77,129952
1056;2944,0;77,060568
1057;2943,0;77,024949
1058;2942,0;77,016106
1059;2941,0;77,029549
1060;2940,0;77,070491
1061;2939,0;77,152811
1062;2938,0;77,284982
1063;2937,0;77,455189
1064;2936,0;77,633001
1065;2935,0;77,788111
1066;2934,0;77,908951
1067;2933,0;78,00637
1068;2932,0;78,102399
1069;2931,0;78,212755
1070;2930,0;78,336322
1071;2929,0;78,462079
1072;2928,0;78,587893
1073;2927,0;78,728403
1074;2926,0;78,900415
1075;2925,0;79,104862
1076;2924,0;79,328153
1077;2923,0;79,555929
1078;2922,0;79,777626
1079;2921,0;79,982292
1080;2920,0;80,162456
1081;2919,0;80,324357
1082;2918,0;80,485859
1083;2917,0;80,659587
1084;2916,0;80,841106
1085;2915,0;81,015078
1086;2914,0;81,170815
